Date Rptd,DATE OCC,TIME OCC,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
6/20/2020 0:00,6/20/2020 0:00,1300,77th Street,1215,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,F,B,STREET,513.0,STUN GUN,AO,Adult Other,230.0,VERMONT                      AV,SLAUSON                      BL,33.9892,-118.2915
4/4/2020 0:00,4/4/2020 0:00,430,Southeast,1822,1,121,"RAPE, FORCIBLE",29,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,98TH                         ST,MAIN                         ST,33.9474,-118.2739
6/19/2020 0:00,6/19/2020 0:00,1,Central,156,2,624,BATTERY - SIMPLE ASSAULT,82,F,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624.0,6TH                          ST,SAN JULIAN,34.0428,-118.2461
10/16/2020 0:00,10/16/2020 0:00,900,Newton,1341,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,37TH                         ST,HOPE                         ST,34.0173,-118.2799
7/26/2020 0:00,7/25/2020 0:00,2318,Hollenbeck,499,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,19,M,H,STREET,511.0,VERBAL THREAT,AO,Adult Other,930.0,OLYMPIC,INDIANA,34.0189,-118.1922
4/12/2020 0:00,4/12/2020 0:00,1715,Southwest,395,1,210,ROBBERY,19,X,X,RESTAURANT/FAST FOOD,113.0,SIMULATED GUN,AO,Adult Other,210.0,WESTERN                      AV,41ST                         PL,34.0082,-118.3089
1/26/2020 0:00,1/26/2020 0:00,2055,Newton,1367,2,624,BATTERY - SIMPLE ASSAULT,26,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,48TH                         PL,LONG BEACH                   AV,33.9994,-118.2435
12/11/2020 0:00,12/11/2020 0:00,930,Rampart,219,2,624,BATTERY - SIMPLE ASSAULT,31,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,SUNSET,BOYLSTON,34.0671,-118.2499
10/10/2020 0:00,10/10/2020 0:00,1400,Olympic,2091,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,33,F,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,WASHINGTON                   BL,WESTERN                      AV,34.0399,-118.309
12/19/2020 0:00,12/19/2020 0:00,1000,Southeast,1823,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,F,B,STREET,307.0,VEHICLE,IC,Invest Cont,230.0,97TH                         ST,TOWNE                        ST,33.9483,-118.2674
10/4/2020 0:00,10/4/2020 0:00,1125,Hollywood,663,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,M,B,STREET,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,236.0,WILLOUGHBY,HIGHLAND,34.0871,-118.3386
12/18/2020 0:00,12/18/2020 0:00,1340,77th Street,1266,2,920,KIDNAPPING - GRAND ATTEMPT,7,F,H,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,920.0,BROADWAY,80TH                         ST,33.9669,-118.2783
4/14/2020 0:00,4/14/2020 0:00,1215,77th Street,1249,2,623,BATTERY POLICE (SIMPLE),0,X,X,"VEHICLE, PASSENGER/TRUCK",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,623.0,FIGUEROA                     ST,FLORENCE                     AV,33.9747,-118.2827
6/28/2020 0:00,6/27/2020 0:00,130,Newton,1353,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,31,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,815.0,E  45TH                         ST,AVALON                       BL,34.0025,-118.2653
2/15/2020 0:00,2/15/2020 0:00,1915,Topanga,2146,1,210,ROBBERY,50,M,H,STREET,113.0,SIMULATED GUN,AA,Adult Arrest,210.0,ETON                         AV,VANOWEN                      ST,34.1938,-118.5955
3/9/2020 0:00,3/7/2020 0:00,1200,Southeast,1837,1,210,ROBBERY,28,M,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,COMPTON                      BL,IMPERIAL                     HY,33.9295,-118.2462
12/24/2020 0:00,12/23/2020 0:00,1930,West LA,882,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,PURDUE,PICO,34.0346,-118.441
7/20/2020 0:00,7/20/2020 0:00,1050,Central,152,2,624,BATTERY - SIMPLE ASSAULT,22,M,H,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624.0,6TH,GRAND,34.0487,-118.2553
6/30/2020 0:00,6/30/2020 0:00,1555,Central,111,2,624,BATTERY - SIMPLE ASSAULT,33,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,ALAMEDA,CESAR E CHAVEZ,34.0581,-118.2371
7/18/2020 0:00,7/17/2020 0:00,2335,Olympic,2024,1,761,BRANDISH WEAPON,31,F,B,MTA - PURPLE LINE - WILSHIRE/NORMANDIE,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,761.0,WILSHIRE                     BL,NORMANDIE                    AV,34.0617,-118.3005
5/30/2020 0:00,5/30/2020 0:00,300,Rampart,289,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,VALENCIA,11TH                         PL,34.0462,-118.2738
3/3/2020 0:00,3/3/2020 0:00,1845,Harbor,566,2,624,BATTERY - SIMPLE ASSAULT,61,F,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,12TH                         ST,BEACON                       ST,33.7333,-118.2805
10/26/2020 0:00,10/26/2020 0:00,1310,Hollywood,643,1,330,BURGLARY FROM VEHICLE,25,F,B,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330.0,FULLER,HOLLYWOOD,34.1016,-118.3489
11/22/2020 0:00,11/22/2020 0:00,220,Rampart,218,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,ECHO PARK,LAGUNA                       AV,34.0727,-118.2597
4/16/2020 0:00,4/15/2020 0:00,1915,Central,157,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",64,F,W,SIDEWALK,308.0,STICK,AA,Adult Arrest,230.0,STANFORD,6TH                          ST,34.0408,-118.2428
10/17/2020 0:00,10/17/2020 0:00,2015,Southwest,377,1,210,ROBBERY,30,F,H,PARKING LOT,102.0,HAND GUN,IC,Invest Cont,210.0,NORMANDIE                    AV,BROWNING,34.0121,-118.3002
3/6/2020 0:00,3/6/2020 0:00,950,West LA,841,2,437,RESISTING ARREST,0,F,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,437.0,WILSHIRE                     BL,BUNDY,34.0441,-118.4675
11/23/2020 0:00,11/23/2020 0:00,1540,Mission,1964,2,624,BATTERY - SIMPLE ASSAULT,51,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,TUPPER,VAN NUYS,34.2391,-118.4502
12/7/2020 0:00,12/7/2020 0:00,630,Hollenbeck,453,2,624,BATTERY - SIMPLE ASSAULT,68,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,ECHANDIA,BRIDGE,34.0529,-118.2181
5/24/2020 0:00,5/24/2020 0:00,200,Devonshire,1781,1,121,"RAPE, FORCIBLE",20,F,H,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,DE SOTO,GRESHAM,34.2306,-118.5885
5/17/2020 0:00,5/17/2020 0:00,1905,Hollenbeck,464,1,210,ROBBERY,53,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,SOTO,4TH,34.0406,-118.2117
1/21/2020 0:00,1/21/2020 0:00,1420,77th Street,1208,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",65,M,B,SIDEWALK,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,FIGUEROA                     ST,S  47TH                         ST,34.0007,-118.2827
10/16/2020 0:00,10/16/2020 0:00,1530,Hollywood,646,2,624,BATTERY - SIMPLE ASSAULT,31,M,H,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,MCCADDEN                     PL,HOLLYWOOD                    BL,34.1016,-118.337
3/19/2020 0:00,3/19/2020 0:00,1523,Newton,1361,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,19,F,B,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,47TH                         ST,BROADWAY,34.0011,-118.2783
2/27/2020 0:00,2/27/2020 0:00,950,Wilshire,776,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,B,SIDEWALK,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230.0,18TH                         ST,WEST                         BL,34.0408,-118.3369
10/30/2020 0:00,10/30/2020 0:00,1830,Pacific,1411,2,624,BATTERY - SIMPLE ASSAULT,19,M,W,STREET,309.0,BOARD,IC,Invest Cont,624.0,ROSE,OCEAN FRONT,33.9918,-118.4791
11/6/2020 0:00,11/6/2020 0:00,1820,Southwest,398,2,753,DISCHARGE FIREARMS/SHOTS FIRED,19,X,X,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,753.0,8TH                          AV,STOCKER                      PL,34.0074,-118.285
6/22/2020 0:00,6/22/2020 0:00,1850,Newton,1352,2,624,BATTERY - SIMPLE ASSAULT,42,M,A,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,WASHINGTON                   BL,SAN PEDRO                    ST,34.0035,-118.2691
8/26/2020 0:00,8/24/2020 0:00,500,Southeast,1823,2,910,KIDNAPPING,35,F,H,MOTEL,106.0,UNKNOWN FIREARM,IC,Invest Cont,910.0,109TH                        PL,BROADWAY,33.947,-118.2684
11/30/2020 0:00,11/30/2020 0:00,1400,Pacific,1411,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,W,BEACH,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,BROOKS                       AV,OCEAN FRONT,33.9918,-118.4791
1/28/2020 0:00,1/28/2020 0:00,2110,Hollywood,668,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",18,M,B,SIDEWALK,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230.0,FERNWOOD,WESTERN,34.0958,-118.3092
12/9/2020 0:00,12/8/2020 0:00,2055,Central,176,1,210,ROBBERY,70,M,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,7TH                          ST,WALL                         ST,34.042,-118.2485
12/1/2020 0:00,12/1/2020 0:00,1658,Central,156,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,39,F,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236.0,5TH,SAN JULIAN,34.0446,-118.245
12/26/2020 0:00,12/26/2020 0:00,230,Rampart,202,1,210,ROBBERY,26,F,B,BUS STOP,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210.0,SANTA MONICA                 BL,VERMONT                      AV,34.0909,-118.2917
10/23/2020 0:00,10/22/2020 0:00,2000,Northeast,1162,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",312.0,PIPE/METAL PIPE,AO,Adult Other,230.0,VERMONT,LEXINGTON,34.0935,-118.2918
7/17/2020 0:00,7/16/2020 0:00,1700,Hollywood,644,1,121,"RAPE, FORCIBLE",39,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,SUNSET                       AV,FORMOSA,34.098,-118.3468
8/29/2020 0:00,8/28/2020 0:00,2200,Southwest,375,1,210,ROBBERY,28,M,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,EXPOSITION,WESTERN,34.0183,-118.3089
4/12/2020 0:00,4/10/2020 0:00,2100,Central,159,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,F,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,7TH,SANTA FE,34.0346,-118.2301
12/10/2020 0:00,12/10/2020 0:00,2050,Hollywood,666,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,M,W,SIDEWALK,312.0,PIPE/METAL PIPE,IC,Invest Cont,230.0,VINE,HOMEWOOD,34.0953,-118.3266
12/13/2020 0:00,12/13/2020 0:00,1330,77th Street,1205,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,M,X,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,51ST                         ST,NORMANDIE                    AV,33.9969,-118.3002
6/11/2020 0:00,6/10/2020 0:00,2140,Foothill,1621,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,H,STREET,312.0,PIPE/METAL PIPE,IC,Invest Cont,230.0,VAN NUYS                     BL,LAUREL CANYON                BL,34.2588,-118.4313
11/18/2020 0:00,11/18/2020 0:00,1812,Central,164,2,624,BATTERY - SIMPLE ASSAULT,37,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,7TH,MAIN,34.0439,-118.2509
9/15/2020 0:00,9/15/2020 0:00,1605,Olympic,2058,1,220,ATTEMPTED ROBBERY,53,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220.0,E  WESTMORELAND,OLYMPIC,34.0524,-118.2891
11/15/2020 0:00,11/15/2020 0:00,400,77th Street,1269,2,624,BATTERY - SIMPLE ASSAULT,24,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,84TH                         ST,SAN PEDRO                    ST,33.9628,-118.2695
2/6/2020 0:00,2/5/2020 0:00,2200,Southwest,395,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,34,M,B,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,43RD                         ST,WESTERN                      AV,34.0055,-118.3089
5/24/2020 0:00,5/24/2020 0:00,1100,Southwest,376,1,210,ROBBERY,44,M,H,STREET,204.0,FOLDING KNIFE,IC,Invest Cont,210.0,NORMANDIE                    AV,JEFFERSON                    BL,34.0145,-118.3045
2/19/2020 0:00,2/19/2020 0:00,1445,77th Street,1258,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",13,F,H,SIDEWALK,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,S  MAIN                         ST,E  79TH                         ST,33.9679,-118.2739
1/6/2020 0:00,1/6/2020 0:00,1740,Hollywood,637,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,51,M,H,PARKING LOT,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626.0,HOLLYWOOD,GOWER,34.1017,-118.3224
2/12/2020 0:00,2/12/2020 0:00,1653,Central,124,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,W,PARK/PLAYGROUND,308.0,STICK,IC,Invest Cont,230.0,MAIN                         ST,TEMPLE                       ST,34.0541,-118.2417
2/12/2020 0:00,2/11/2020 0:00,1715,Van Nuys,909,2,624,BATTERY - SIMPLE ASSAULT,0,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,ALLOTT                       AV,SHERMAN                      WY,34.2012,-118.428
1/31/2020 0:00,1/30/2020 0:00,945,Wilshire,724,2,624,BATTERY - SIMPLE ASSAULT,21,F,B,BUS STOP,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,FAIRFAX                      AV,3RD                          ST,34.0716,-118.3614
8/15/2020 0:00,8/15/2020 0:00,2145,Topanga,2173,1,220,ATTEMPTED ROBBERY,34,F,W,DRIVEWAY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220.0,DEL VALLE,RIGOLETTO,34.1647,-118.6243
7/12/2020 0:00,7/12/2020 0:00,1730,Rampart,219,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,H,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,TEMPLE                       AV,BIXEL,34.0663,-118.2543
8/10/2020 0:00,8/10/2020 0:00,1425,77th Street,1269,2,624,BATTERY - SIMPLE ASSAULT,30,M,H,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,AVALON                       BL,81ST                         ST,33.9656,-118.2651
1/18/2020 0:00,1/17/2020 0:00,2100,Northeast,1118,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,36,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,FIGUEROA,AVENUE 59,34.1105,-118.191
1/12/2020 0:00,1/12/2020 0:00,730,Mission,1934,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,SEPULVEDA                    BL,SAN FERNANDO                 BL,34.2747,-118.4696
3/1/2020 0:00,3/1/2020 0:00,1040,Newton,1373,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,H,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,55TH,CENTRAL,33.9925,-118.2565
8/31/2020 0:00,8/31/2020 0:00,2300,Southwest,379,1,210,ROBBERY,23,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,WALTON                       DR,38TH                         ST,34.0173,-118.2949
4/17/2020 0:00,4/17/2020 0:00,1300,Hollywood,667,2,624,BATTERY - SIMPLE ASSAULT,41,M,O,DRUG STORE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,SUNSET,EL CENTRO,34.0944,-118.319
2/17/2020 0:00,2/14/2020 0:00,1045,Southeast,1822,2,624,BATTERY - SIMPLE ASSAULT,55,F,B,MTA BUS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,MANCHESTER                   AV,WESTERN                      AV,33.9469,-118.2772
3/14/2020 0:00,3/14/2020 0:00,1145,77th Street,1258,1,761,BRANDISH WEAPON,49,F,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,761.0,SAN PEDRO                    ST,74TH                         ST,33.973,-118.2696
8/16/2020 0:00,8/16/2020 0:00,300,Central,185,1,210,ROBBERY,43,F,W,PARKING UNDERGROUND/BUILDING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210.0,11TH                         ST,MAIN                         ST,34.0387,-118.2582
11/24/2020 0:00,11/24/2020 0:00,2035,Southwest,359,1,210,ROBBERY,28,M,W,STREET,304.0,CLUB/BAT,IC,Invest Cont,210.0,39TH                         ST,FLOWER                       DR,34.014,-118.2816
4/19/2020 0:00,4/19/2020 0:00,740,Northeast,1162,1,210,ROBBERY,40,M,H,PARKING LOT,511.0,VERBAL THREAT,AA,Adult Arrest,210.0,DELONGPRE                    AV,LYMAN                        PL,34.0947,-118.2877
9/27/2020 0:00,9/27/2020 0:00,1450,Hollenbeck,451,1,210,ROBBERY,30,M,H,STREET,307.0,VEHICLE,IC,Invest Cont,210.0,MYERS                        ST,KEARNEY                      ST,34.0526,-118.2278
6/19/2020 0:00,6/19/2020 0:00,1800,Hollywood,643,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,27,F,O,OTHER BUSINESS,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,SYCAMORE,SUNSET,34.1007,-118.3494
8/20/2020 0:00,8/20/2020 0:00,1640,Foothill,1612,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,VAN NUYS                     BL,HERRICK                      AV,34.2713,-118.415
4/15/2020 0:00,4/13/2020 0:00,1030,Wilshire,749,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,M,A,STREET,212.0,BOTTLE,AO,Adult Other,230.0,WILSHIRE,MUIRFIELD,34.062,-118.3291
5/30/2020 0:00,5/30/2020 0:00,1300,Southwest,303,1,210,ROBBERY,23,M,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,LA BREA                      AV,ADAMS                        BL,34.0325,-118.3509
11/20/2020 0:00,11/20/2020 0:00,1845,77th Street,1259,1,210,ROBBERY,21,F,H,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210.0,CENTRAL                      AV,78TH                         ST,33.9685,-118.2564
6/15/2020 0:00,6/15/2020 0:00,1530,Wilshire,784,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,F,W,STREET,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230.0,SYCAMORE,WASHINGTON,34.0375,-118.3506
11/11/2020 0:00,11/11/2020 0:00,130,Northeast,1178,2,753,DISCHARGE FIREARMS/SHOTS FIRED,0,X,X,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,753.0,ISABEL                       ST,JEFFERIES                    AV,34.0891,-118.2191
1/2/2020 0:00,1/1/2020 0:00,2330,Central,135,2,624,BATTERY - SIMPLE ASSAULT,28,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,WALL,5TH                          ST,34.0495,-118.2458
1/31/2020 0:00,1/6/2020 0:00,2230,Southwest,333,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,55,F,H,STREET,511.0,VERBAL THREAT,IC,Invest Cont,930.0,ADAMS,CRENSHAW,34.0326,-118.3363
4/6/2020 0:00,4/5/2020 0:00,1400,Hollenbeck,438,1,210,ROBBERY,31,M,O,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,VALLEY,MARIANNA,34.0716,-118.1727
6/2/2020 0:00,6/1/2020 0:00,2100,West Valley,1063,2,624,BATTERY - SIMPLE ASSAULT,30,F,H,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,VENTURA                      BL,LIBBIT,34.1682,-118.5406
1/23/2020 0:00,1/23/2020 0:00,745,Van Nuys,981,2,624,BATTERY - SIMPLE ASSAULT,27,F,H,STREET,515.0,PHYSICAL PRESENCE,IC,Invest Cont,624.0,VENTURA                      BL,SEPULVEDA                    BL,34.1538,-118.4662
7/11/2020 0:00,7/11/2020 0:00,320,West LA,817,2,624,BATTERY - SIMPLE ASSAULT,46,M,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,LINDBROOK,WESTWOOD,34.0596,-118.4447
9/21/2020 0:00,9/21/2020 0:00,1530,Central,157,1,761,BRANDISH WEAPON,50,F,B,SIDEWALK,218.0,OTHER CUTTING INSTRUMENT,IC,Invest Cont,761.0,6TH,CROCKER,34.0417,-118.2444
8/1/2020 0:00,8/1/2020 0:00,940,West Valley,1061,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,M,O,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,740.0,VENTURA                      BL,TAMPA                        AV,34.1726,-118.5535
11/14/2020 0:00,11/14/2020 0:00,1805,Central,154,2,624,BATTERY - SIMPLE ASSAULT,45,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,7TH,LOS ANGELES,34.046,-118.2493
7/20/2020 0:00,7/20/2020 0:00,330,Topanga,2138,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,W,STREET,101.0,REVOLVER,AA,Adult Arrest,230.0,SHERMAN                      WY,OSO                          AV,34.2011,-118.5753
10/20/2020 0:00,10/20/2020 0:00,145,Newton,1347,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",16,M,H,STREET,101.0,REVOLVER,IC,Invest Cont,230.0,E  41ST                         ST,LONG BEACH                   AV,34.0081,-118.2432
8/14/2020 0:00,8/14/2020 0:00,2200,Harbor,522,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,F,H,STREET,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,ANAHEIM,LAGOON,33.7795,-118.2715
8/14/2020 0:00,8/14/2020 0:00,1415,N Hollywood,1522,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,M,O,ALLEY,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230.0,VICTORY                      BL,COLDWATER CA                 BL,34.1936,-118.4166
1/11/2020 0:00,1/11/2020 0:00,2130,Central,157,2,624,BATTERY - SIMPLE ASSAULT,39,F,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,6TH,CROCKER,34.0417,-118.2444
